mp_id,mp_name,house,state,constituency,allocated_amount,total_expenditure,utilization_percentage,unspent_amount,completed_works_count,recommended_works_count,completed_works_value,in_progress_payments,payment_gap_percentage,last_updated
6a932b5ecd944524379ee258,Shri Lingamaneni Ramesh (2026-32),Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,1,0.0,0.0,0.0,2026-08-31T17:51:30.403Z
6a932b5ecd944524379ee277,Shri Parth Ajit Pawar (2026-32),Rajya Sabha,Maharashtra,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.439Z
6a932b5ecd944524379ee27c,Shri Pramod Boro (2026-32),Rajya Sabha,Assam,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.440Z
6a932b5bcd944524379ede05,Bhupathiraju Srinivasa varma,Lok Sabha,Andhra Pradesh,NARASAPURAM,147000000.0,0.0,0.0,147000000.0,0,1,0.0,0.0,0.0,2026-08-31T17:51:30.506Z
6a932b5ecd944524379ee284,Shri Rajesh Parmanand Shukla (2026-32),Rajya Sabha,Gujarat,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.609Z
6a932b5ecd944524379ee287,Shri Rajneesh Kumar Agrawal (2026-32),Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.626Z
6a932b5ecd944524379ee286,Shri Rajinder Gupta (2025-28),Rajya Sabha,Punjab,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.646Z
6a932b5ecd944524379ee288,Shri Ram Nath Thakur (2026-32),Rajya Sabha,Bihar,Sitting Rajya Sabha,65673638.73,0.0,0.0,65673638.73,0,33,0.0,0.0,0.0,2026-08-31T17:51:30.649Z
6a932b5ecd944524379ee202,Dr. Mukeshbhai J. Rathwa (2026-32),Rajya Sabha,Gujarat,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.697Z
6a932b5ecd944524379ee211,Ms. Swati Maliwal (2024-30),Rajya Sabha,Delhi,Sitting Rajya Sabha,147000000.0,0.0,0.0,147000000.0,0,3,0.0,0.0,0.0,2026-08-31T17:51:30.700Z
6a932b5ecd944524379ee256,Shri L. K. Sudhish (2026-32),Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,49356476.5,0.0,0.0,49356476.5,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.705Z
6a932b5ecd944524379ee207,Dr. Santrupt Misra (2026-32),Rajya Sabha,Odisha,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,11,0.0,0.0,0.0,2026-08-31T17:51:30.703Z
6a932b5ecd944524379ee26e,Shri Neeraj Dangi (2026-32),Rajya Sabha,Rajasthan,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,4,0.0,0.0,0.0,2026-08-31T17:51:30.720Z
6a932b5ecd944524379ee2b6,Shri Vinod Shridhar Tawde (2026-32),Rajya Sabha,Maharashtra,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.863Z
6a932b5ecd944524379ee22d,Shri Christopher Manickam (2026-32),Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,49356476.5,0.0,0.0,49356476.5,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.962Z
6a932b5ecd944524379ee2b9,Smt. Adhikarimayum Sharda Devi (2026-32),Rajya Sabha,Manipur,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,10,0.0,0.0,0.0,2026-08-31T17:51:30.964Z
6a932b5ecd944524379ee2b0,Shri Terash Gowalla (2026-32),Rajya Sabha,Assam,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:30.974Z
6a932b5ecd944524379ee24e,Shri Kamal Haasan (2025-31),Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,89248285.42,0.0,0.0,89248285.42,0,4,0.0,0.0,0.0,2026-08-31T17:51:31.068Z
6a932b5ecd944524379ee260,Shri Manmohan Samal (2026-32),Rajya Sabha,Odisha,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.167Z
6a932b5ecd944524379ee251,Shri Karamvir Singh Singh Boudh (2026-32),Rajya Sabha,Haryana,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.165Z
6a932b5ecd944524379ee298,Shri Sajjad Ahmad Kichloo (2025-31),Rajya Sabha,Jammu And Kashmir,Sitting Rajya Sabha,73500000.0,0.0,0.0,73500000.0,0,18,0.0,0.0,0.0,2026-08-31T17:51:31.169Z
6a932b5ecd944524379ee254,Shri Khiangte Laltluangkima (2026-32),Rajya Sabha,Mizoram,Sitting Rajya Sabha,24500000.0,0.0,0.0,24500000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.172Z
6a932b5ecd944524379ee261,Shri Mansoor Ali Khan (2026-32),Rajya Sabha,Karnataka,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,3,0.0,0.0,0.0,2026-08-31T17:51:31.174Z
6a932b5ecd944524379ee27b,Shri Prakash Chik Baraik (2026-29),Rajya Sabha,West Bengal,Sitting Rajya Sabha,49662892.0,0.0,0.0,49662892.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.172Z
6a932b5ecd944524379ee25c,Shri Mahesh Kewat (2026-32),Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.178Z
6a932b5ecd944524379ee289,Shri Ramdas Bandu Athawale (2026-32),Rajya Sabha,Maharashtra,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.181Z
6a932b5ecd944524379ee29b,Shri Sana Sathish Babu (2026-32),Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,49063978.0,0.0,0.0,49063978.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.335Z
6a932b5ecd944524379ee2ad,Shri Tai Tagak (2026-32),Rajya Sabha,Arunachal Pradesh,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.448Z
6a932b5ecd944524379ee2b1,Shri Tiruchi Siva (2026-32),Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,49356476.5,0.0,0.0,49356476.5,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.509Z
6a932b5ecd944524379ee2c1,Smt. Maya Chintaman Ivnate (2026-32),Rajya Sabha,Maharashtra,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,20,0.0,0.0,0.0,2026-08-31T17:51:31.642Z
6a932b5ecd944524379ee2b3,Shri Upendra Kushwaha (2026-32),Rajya Sabha,Bihar,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,7,0.0,0.0,0.0,2026-08-31T17:51:31.709Z
6a932b5ecd944524379ee271,Shri Nitin Nabin (2026-32),Rajya Sabha,Bihar,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.715Z
6a932b5ecd944524379ee224,Shri Baidyanath Ram (2026-32),Rajya Sabha,Jharkhand,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.717Z
6a932b5ecd944524379ee227,Shri Bhashyam Rama Krishna (2026-32),Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,1,0.0,0.0,0.0,2026-08-31T17:51:31.721Z
6a932b5ecd944524379ee27e,Shri Praveen Chakravarthy (2026-28),Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,49356476.5,0.0,0.0,49356476.5,0,1,0.0,0.0,0.0,2026-08-31T17:51:31.646Z
6a932b5ecd944524379ee282,Shri Rajeev Kumar (2026-32),Rajya Sabha,West Bengal,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.821Z
6a932b5ecd944524379ee2ae,Shri Tarun Chugh (2026-32),Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.713Z
6a932b5ecd944524379ee23c,Shri Gurwinder Singh Oberoi (2025-31),Rajya Sabha,Jammu And Kashmir,Sitting Rajya Sabha,73500000.0,0.0,0.0,73500000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.774Z
6a932b5ecd944524379ee2a8,Shri Shivesh Kumar (2026-32),Rajya Sabha,Bihar,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.897Z
6a932b5ecd944524379ee2b5,Shri Vijay Chintakayala (2026-32),Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:31.742Z
6a932b5ecd944524379ee22a,Shri C. Sadanandan Master (2025-31),Rajya Sabha,Kerala,Nominated Rajya Sabha,73500000.0,0.0,0.0,73500000.0,0,35,0.0,0.0,0.0,2026-08-31T17:51:31.753Z
6a932b5ecd944524379ee2b2,Shri Ujjwal Deorao Nikam (2025-31),Rajya Sabha,Maharashtra,Nominated Rajya Sabha,73500000.0,0.0,0.0,73500000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:32.007Z
6a932b5ecd944524379ee22f,Shri Constandine Ravindran (2026-32),Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,49356476.5,0.0,0.0,49356476.5,0,0,0.0,0.0,0.0,2026-08-31T17:51:32.167Z
6a932b5ecd944524379ee241,Shri Harsh Vardhan Shringla (2025-31),Rajya Sabha,West Bengal,Nominated Rajya Sabha,73500000.0,0.0,0.0,73500000.0,0,6,0.0,0.0,0.0,2026-08-31T17:51:32.175Z
6a932b5ecd944524379ee248,Shri James Pangsang Kongkal Sangma (2026-32),Rajya Sabha,Meghalaya,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:32.183Z
6a932b5ecd944524379ee231,Shri Debashish Samantaray (2026-30),Rajya Sabha,Odisha,Sitting Rajya Sabha,23800006.0,0.0,0.0,23800006.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:32.194Z
6a932b5ecd944524379ee22c,Shri Chowdry Mohammad Ramzan (2025-31),Rajya Sabha,Jammu And Kashmir,Sitting Rajya Sabha,73500000.0,0.0,0.0,73500000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:32.132Z
6a932b5ecd944524379ee278,Shri Pawan Khera (2026-32),Rajya Sabha,Karnataka,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:32.284Z
6a932b5ecd944524379ee29d,Shri Sanjay Bhatia (2026-32),Rajya Sabha,Haryana,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,1,0.0,0.0,0.0,2026-08-31T17:51:32.358Z
6a932b5ecd944524379ee2a4,Shri Sat Paul Sharma (2025-31),Rajya Sabha,Jammu And Kashmir,Sitting Rajya Sabha,73500000.0,0.0,0.0,73500000.0,0,16,0.0,0.0,0.0,2026-08-31T17:51:32.389Z
6a932b5ecd944524379ee235,Shri Dilip Kumar Ray (2026-32),Rajya Sabha,Odisha,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,22,0.0,0.0,0.0,2026-08-31T17:51:32.297Z
6a932b5ecd944524379ee2ab,Shri Sujeet Kumar (2026-32),Rajya Sabha,Odisha,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,35,0.0,0.0,0.0,2026-08-31T17:51:32.468Z
6a932b5ecd944524379ee28c,Shri Ramrao Sakharam Wadkute (2026-32),Rajya Sabha,Maharashtra,Sitting Rajya Sabha,49000000.0,0.0,0.0,49000000.0,0,0,0.0,0.0,0.0,2026-08-31T17:51:32.719Z
6a932b5ecd944524379ee2a2,Shri Sanjay Yadav (2024-30),Rajya Sabha,Bihar,Sitting Rajya Sabha,186200000.0,0.0,0.0,186200000.0,0,54,0.0,0.0,0.0,2026-08-31T17:51:32.719Z
6a932b5ecd944524379ee25d,Shri Mallikarjun Kharge (2026-32),Rajya Sabha,Karnataka,Sitting Rajya Sabha,49063957.11,0.0,0.0,49063957.11,0,0,0.0,0.0,0.0,2026-08-31T17:51:32.715Z
6a932b5bcd944524379edf7a,Shri Sarbananda Sonowal (18LS),Lok Sabha,Assam,DIBRUGARH,147000000.0,23919705.0,16.271908163265305,123080295.0,3,84,2842773.0,21076932.0,88.11535092092481,2026-08-31T17:51:37.782Z
