id,mpName,house,state,constituency,party,criminal_cases,education,total_assets_raw,total_assets_inr,liabilities_raw,liabilities_inr,allocatedAmount,totalExpenditure,utilizationPercentage,completedWorksCount,recommendedWorksCount,completionRate,unspentAmount
6a932b5bcd944524379ede4b,DR. S P SINGH,Lok Sabha,Uttar Pradesh,PRATAPGARH,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,42783929.0,29.1,106,533,16.59,104216071.0
6a932b5bcd944524379ede65,GOPINATH K,Lok Sabha,Tamil Nadu,KRISHNAGIRI,INC,0,10th Pass,"Rs 12,34,05,500 ~ 12 Crore+",123405500.0,"Rs 1,14,98,082 ~ 1 Crore+",11498082.0,147000000.0,42753233.0,29.08,36,77,31.86,104246767.0
6a932b5ecd944524379ee1f3,Dr. Dharmasthala Veerendra Heggade (2022-28),Rajya Sabha,Karnataka,Nominated Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,196063957.11,56879514.0,29.01,301,173,63.5,139184443.11
6a932b5bcd944524379edf3c,S. Jagathrakshakan,Lok Sabha,Tamil Nadu,ARAKKONAM,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,180589332.34,52167418.0,28.89,34,130,20.73,128421914.34
6a932b5ecd944524379ee275,Shri Pabitra Margherita (2022-28),Rajya Sabha,Assam,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,220563957.11,63642733.44,28.85,5,205,2.38,156921223.67
6a932b5bcd944524379edef3,PHANI BHUSAN CHOUDHURY,Lok Sabha,Assam,BARPETA,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,42116247.0,28.65,3,84,3.45,104883753.0
6a932b5bcd944524379ede80,JITIN PRASADA,Lok Sabha,Uttar Pradesh,PILIBHIT,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,41842816.0,28.46,22,37,37.29,105157184.0
6a932b5bcd944524379edf9d,SUKANTA KUMAR PANIGRAHI,Lok Sabha,Odisha,KANDHAMAL,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,190712424.11,54209040.0,28.42,148,202,42.29,136503384.11
6a932b5bcd944524379ede3e,Dr Shashi Tharoor,Lok Sabha,Kerala,THIRUVANANTHAPURAM,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,41754577.0,28.4,40,74,35.09,105245423.0
6a932b5ecd944524379ee225,Shri Balyogi Umeshnath (2024-30),Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,41747000.0,28.4,11,67,14.1,105253000.0
6a932b5ecd944524379ee200,Dr. Medha Vishram Kulkarni (2024-30),Rajya Sabha,Maharashtra,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,41737818.0,28.39,31,76,28.97,105262182.0
6a932b5bcd944524379ede76,Jagannath Sarkar,Lok Sabha,West Bengal,RANAGHAT,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,41712525.0,28.38,70,152,31.53,105287475.0
6a932b5ecd944524379ee228,Shri Birendra Prasad Baishya (2025-31),Rajya Sabha,Assam,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,98000000.0,27790330.0,28.36,1,44,2.22,70209670.0
6a932b5bcd944524379edf04,Priyanka Gandhi Vadra,Lok Sabha,Kerala,WAYANAD,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,122500000.0,34714501.0,28.34,10,81,10.99,87785499.0
6a932b5bcd944524379edeb9,Mahendra Singh Solanky,Lok Sabha,Madhya Pradesh,DEWAS,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,41462417.0,28.21,10,131,7.09,105537583.0
6a932b5ecd944524379ee226,Shri Banshilal Gurjar (2024-30),Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,41424435.0,28.18,10,71,12.35,105575565.0
6a932b5ecd944524379ee2c4,Smt. P. T. Usha (2022-28),Rajya Sabha,Kerala,Nominated Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,196063957.11,55206130.0,28.16,39,82,32.23,140857827.11
6a932b5ecd944524379ee285,Shri Rajib Bhattacharjee (2024-28),Rajya Sabha,Tripura,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,122500000.0,34210580.0,27.93,18,40,31.03,88289420.0
6a932b5bcd944524379edf43,Sanjay Haribhau Jadhav,Lok Sabha,Maharashtra,PARBHANI,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,40999822.0,27.89,28,56,33.33,106000178.0
6a932b5bcd944524379edf74,Shri LS Tejasvi Surya ,Lok Sabha,Karnataka,BANGALORE SOUTH,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,40913804.0,27.83,25,112,18.25,106086196.0
6a932b5bcd944524379edea7,KOTA SRINIVAS POOJARY,Lok Sabha,Karnataka,UDUPI CHIKMAGALUR,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,40865192.0,27.8,51,269,15.94,106134808.0
6a932b5bcd944524379edeb4,M. MALLESH BABU,Lok Sabha,Karnataka,KOLAR,BJP,1,Graduate,"Rs 10,92,59,962 ~ 10 Crore+",109259962.0,"Rs 3,72,01,641 ~ 3 Crore+",37201641.0,147065957.11,40766132.0,27.72,3,73,3.95,106299825.11
6a932b5bcd944524379edf8d,Smt Hema Malini,Lok Sabha,Uttar Pradesh,MATHURA,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,40721168.0,27.7,33,55,37.5,106278832.0
6a932b5bcd944524379edee7,Nitin Jairam Gadkari,Lok Sabha,Maharashtra,NAGPUR,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,168195086.11,46558565.0,27.68,19,48,28.36,121636521.11
6a932b5bcd944524379eddb1,ABHIJIT GANGOPADHYAY,Lok Sabha,West Bengal,TAMLUK,BJP,0,Graduate Professional,"Rs 4,62,55,624 ~ 4 Crore+",46255624.0,"Rs 50,77,654 ~ 50 Lacs+",5077654.0,147000000.0,40622867.78,27.63,74,191,27.92,106377132.22
6a932b5bcd944524379eddf9,BASTIPATI NAGARAJU PANCHALINGALA,Lok Sabha,Andhra Pradesh,KURNOOL,TDP,0,Post Graduate,"Rs 9,01,76,000 ~ 9 Crore+",90176000.0,"Rs 19,36,439 ~ 19 Lacs+",1936439.0,159998515.11,44033277.0,27.52,143,65,68.75,115965238.11
6a932b5bcd944524379ede5f,GAURAV GOGOI,Lok Sabha,Assam,JORHAT,INC,1,Post Graduate,"Rs 4,90,61,120 ~ 4 Crore+",49061120.0,Rs 0 ~,0.0,147000000.0,40275131.0,27.4,35,429,7.54,106724869.0
6a932b5bcd944524379edeee,PARSHOTTAMBHAI RUPALA,Lok Sabha,Gujarat,RAJKOT,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,40230082.0,27.37,90,229,28.21,106769918.0
6a932b5bcd944524379edf33,Ravindra Vasantrao Chavan,Lok Sabha,Maharashtra,NANDED,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,39838293.0,27.1,26,115,18.44,107161707.0
6a932b5bcd944524379edde7,ATUL GARG,Lok Sabha,Uttar Pradesh,GHAZIABAD,BJP,0,12th Pass,"Rs 26,97,82,311 ~ 26 Crore+",269782311.0,"Rs 1,29,01,326 ~ 1 Crore+",12901326.0,155336470.0,42043789.0,27.07,36,41,46.75,113292681.0
6a932b5ecd944524379ee1fe,Dr. M. Dhanapal (2025-31),Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,89248285.42,23989964.0,26.88,27,24,52.94,65258321.42
6a932b5bcd944524379ede93,KALYAN VAIJINATHRAO KALE,Lok Sabha,Maharashtra,JALNA,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,39254291.0,26.7,19,42,31.15,107745709.0
6a932b5bcd944524379eddf7,BAPI HALDAR,Lok Sabha,West Bengal,MATHURAPUR,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,39006328.0,26.53,87,78,52.73,107993672.0
6a932b5bcd944524379edf5b,SHIVRAJ SINGH CHOUHAN,Lok Sabha,Madhya Pradesh,VIDISHA,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,38851625.0,26.43,10,97,9.35,108148375.0
6a932b5ecd944524379ee1fc,Dr. L. Murugan (2024-30),Rajya Sabha,Madhya Pradesh,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,38699774.0,26.33,6,32,15.79,108300226.0
6a932b5bcd944524379edebc,MAHIMA KUMARI MEWAR,Lok Sabha,Rajasthan,RAJSAMAND,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,183892143.0,48238044.0,26.23,26,109,19.26,135654099.0
6a932b5bcd944524379ede7b,JASHUBHAI BHILUBHAI RATHVA,Lok Sabha,Gujarat,CHHOTA UDAIPUR,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,38424412.0,26.14,96,248,27.91,108575588.0
6a932b5ecd944524379ee24f,Shri Kanad Purkayastha (2025-31),Rajya Sabha,Assam,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,98000000.0,25601397.0,26.12,0,50,0.0,72398603.0
6a932b5bcd944524379edf40,SAMBIT PATRA,Lok Sabha,Odisha,PURI,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,38354750.0,26.09,548,175,75.8,108645250.0
6a932b5bcd944524379eddb3,ADHIKARI SOUMENDU,Lok Sabha,West Bengal,KANTHI,BJP,6,Post Graduate,"Rs 2,61,79,993 ~ 2 Crore+",26179993.0,"Rs 2,87,970 ~ 2 Lacs+",287970.0,147000000.0,38304241.0,26.06,29,41,41.43,108695759.0
6a932b5bcd944524379edfc9,Y S Avinash Reddy,Lok Sabha,Andhra Pradesh,KADAPA,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,156430260.11,40434883.0,25.85,57,243,19.0,115995377.11
6a932b5ecd944524379ee203,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Rajya Sabha,Gujarat,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,37839089.0,25.74,61,312,16.35,109160911.0
6a932b5ecd944524379ee214,Shri A. A. Rahim (2022-28),Rajya Sabha,Kerala,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,220563957.11,56633403.0,25.68,17,58,22.67,163930554.11
6a932b5bcd944524379ede29,DEVESH CHANDRA THAKUR,Lok Sabha,Bihar,SITAMARHI,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,163809205.11,41894417.0,25.58,119,90,56.94,121914788.11
6a932b5bcd944524379eded6,MUHAMMED HAMDULLAH SAYEED,Lok Sabha,Lakshadweep,LAKSHADWEEP,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,153942460.41,39337535.0,25.55,2,26,7.14,114604925.41
6a932b5bcd944524379ede4d,DR.K.SUDHAKAR,Lok Sabha,Karnataka,CHIKBALLAPUR,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,37553975.0,25.55,18,142,11.25,109446025.0
6a932b5ecd944524379ee29c,Shri Sandosh Kumar P (2022-28),Rajya Sabha,Kerala,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,220563957.11,55957933.0,25.37,29,75,27.88,164606024.11
6a932b5bcd944524379eddd4,Annpurna Devi ,Lok Sabha,Jharkhand,KODARMA,BJP,2,Post Graduate,"Rs 12,82,82,857 ~ 12 Crore+",128282857.0,"Rs 78,85,853 ~ 78 Lacs+",7885853.0,166665931.8,42079828.0,25.25,85,303,21.91,124586103.8
6a932b5bcd944524379edf4a,Saptagiri Sankar Ulaka,Lok Sabha,Odisha,KORAPUT,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,269500000.0,67850166.0,25.18,159,416,27.65,201649834.0
6a932b5bcd944524379ede83,JUNE MALIAH,Lok Sabha,West Bengal,MEDINIPUR,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,36949288.0,25.14,7,24,22.58,110050712.0
6a932b5bcd944524379ede30,DHAVAL LAXMANBHAI PATEL,Lok Sabha,Gujarat,VALSAD,BJP,0,Post Graduate,"Rs 6,78,50,853 ~ 6 Crore+",67850853.0,Rs 0 ~,0.0,147000000.0,36923530.0,25.12,60,176,25.42,110076470.0
6a932b5bcd944524379ede3c,DR RAJKUMAR SANGWAN,Lok Sabha,Uttar Pradesh,BAGHPAT,Rashtriya Lok Dal,3,Doctorate,"Rs 47,99,426 ~ 47 Lacs+",4799426.0,Rs 0 ~,0.0,147000000.0,36662976.0,24.94,16,103,13.45,110337024.0
6a932b5ecd944524379ee2bd,Smt. Jebi Mather Hisham (2022-28),Rajya Sabha,Kerala,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,220563957.11,54417993.0,24.67,47,72,39.5,166145964.11
6a932b5bcd944524379eddb2,Abu Taher Khan,Lok Sabha,West Bengal,MURSHIDABAD,AITC,3,10th Pass,"Rs 3,84,76,131 ~ 3 Crore+",38476131.0,Rs 0 ~,0.0,147000000.0,36162113.0,24.6,172,156,52.44,110837887.0
6a932b5bcd944524379edf68,Shri Bhartruhari Mahtab,Lok Sabha,Odisha,CUTTACK,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,36110567.0,24.57,86,397,17.81,110889433.0
6a932b5bcd944524379edea6,KONDA VISHWESHWAR REDDY,Lok Sabha,Telangana,CHELVELLA,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,233721420.96,57214092.0,24.48,180,339,34.68,176507328.96
6a932b5bcd944524379edf4d,SATPAL BRAHAMCHARI,Lok Sabha,Haryana,SONEPAT,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,35904950.0,24.43,19,212,8.23,111095050.0
6a932b5bcd944524379edf7e,Shri Suresh Kodikunnil,Lok Sabha,Kerala,MAVELIKKARA,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,172429519.11,41963456.0,24.34,58,133,30.37,130466063.11
6a932b5bcd944524379edf84,Shrirang Appa Barne,Lok Sabha,Maharashtra,MAVAL,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,35720911.0,24.3,32,75,29.91,111279089.0
6a932b5bcd944524379ede64,GODAM NAGESH,Lok Sabha,Telangana,ADILABAD,BJP,1,Post Graduate,"Rs 3,09,16,833 ~ 3 Crore+",30916833.0,"Rs 29,01,575 ~ 29 Lacs+",2901575.0,147000000.0,35717086.0,24.3,80,277,22.41,111282914.0
6a932b5bcd944524379ede97,Kamlesh Paswan,Lok Sabha,Uttar Pradesh,BANSGAON,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,35635253.0,24.24,0,124,0.0,111364747.0
6a932b5bcd944524379ede77,Jagdambika Pal,Lok Sabha,Uttar Pradesh,DOMARIYAGANJ,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,160643957.11,38873088.0,24.2,0,75,0.0,121770869.11
6a932b5bcd944524379edec7,MANNA LAL RAWAT,Lok Sabha,Rajasthan,UDAIPUR,BJP,0,Post Graduate,"Rs 18,02,19,000 ~ 18 Crore+",180219000.0,"Rs 92,33,000 ~ 92 Lacs+",9233000.0,147000000.0,35533993.0,24.17,24,176,12.0,111466007.0
6a932b5ecd944524379ee217,Shri Ajay Makan (2024-30),Rajya Sabha,Karnataka,Sitting Rajya Sabha,JD(U),0,8th Pass,"Rs 1,22,32,756 ~ 1 Crore+",12232756.0,"Rs 49,80,480 ~ 49 Lacs+",4980480.0,147000000.0,35435523.0,24.11,2,11,15.38,111564477.0
6a932b5ecd944524379ee2c6,Smt. Rajathi (2025-31),Rajya Sabha,Tamil Nadu,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,89248285.42,21237106.0,23.8,16,39,29.09,68011179.42
6a932b5bcd944524379ede45,DR. MANSUKH MANDAVIYA,Lok Sabha,Gujarat,PORBANDAR,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,34762587.0,23.65,72,238,23.23,112237413.0
6a932b5bcd944524379edf64,Shri Arjun Ram Meghwal,Lok Sabha,Rajasthan,BIKANER,BJP,0,Post Graduate,"Rs 3,76,54,863 ~ 3 Crore+",37654863.0,Rs 0 ~,0.0,147000000.0,34700414.0,23.61,17,62,21.52,112299586.0
6a932b5bcd944524379edf0a,R.K. CHAUDHARY,Lok Sabha,Uttar Pradesh,MOHANLALGANJ,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,34622708.0,23.55,14,79,15.05,112377292.0
6a932b5ecd944524379ee1f7,Dr. John Brittas (2021-27),Rajya Sabha,Kerala,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,245063957.11,57506835.0,23.47,36,108,25.0,187557122.11
6a932b5bcd944524379ededc,NABA CHARAN MAJHI,Lok Sabha,Odisha,MAYURBHANJ,BJP,2,Graduate,"Rs 7,88,63,561 ~ 7 Crore+",78863561.0,"Rs 11,24,732 ~ 11 Lacs+",1124732.0,147563957.11,34422207.0,23.33,27,194,12.22,113141750.11
6a932b5bcd944524379edf0c,RACHNA BANERJEE,Lok Sabha,West Bengal,HOOGHLY,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,34234471.0,23.29,36,68,34.62,112765529.0
6a932b5ecd944524379ee238,Shri Ghanshyam Tiwari (2022-28),Rajya Sabha,Rajasthan,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,196063957.11,45570943.0,23.24,28,60,31.82,150493014.11
6a932b5bcd944524379ede00,BHASKAR MURLIDHAR BHAGARE,Lok Sabha,Maharashtra,DINDORI,Nationalist Congress Party – Sharadchandra Pawar,0,Post Graduate,"Rs 1,74,50,827 ~ 1 Crore+",17450827.0,"Rs 24,44,380 ~ 24 Lacs+",2444380.0,147000000.0,34081627.0,23.18,19,100,15.97,112918373.0
6a932b5ecd944524379ee2c5,Smt. Phulo Devi Netam (2026-32),Rajya Sabha,Chhattisgarh,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,49000000.0,11348157.0,23.16,0,81,0.0,37651843.0
6a932b5bcd944524379eddc9,AMRINDER SINGH RAJA WARRING,Lok Sabha,Punjab,LUDHIANA,INC,0,10th Pass,"Rs 17,72,43,256 ~ 17 Crore+",177243256.0,"Rs 4,46,73,348 ~ 4 Crore+",44673348.0,147000000.0,33972409.0,23.11,59,187,23.98,113027591.0
6a932b5bcd944524379eddc8,AMRARAM,Lok Sabha,Rajasthan,SIKAR,CPI(M),0,Post Graduate,"Rs 40,50,109 ~ 40 Lacs+",4050109.0,Rs 0 ~,0.0,165691544.11,38165228.0,23.03,49,122,28.65,127526316.11
6a932b5bcd944524379ede1b,CHHATRAPATI SHAHU SHAHAJI,Lok Sabha,Maharashtra,KOLHAPUR,INC,1,Graduate,"Rs 3,42,86,68,000 ~ 342 Crore+",3428668000.0,Rs 0 ~,0.0,147000000.0,33696592.0,22.92,22,79,21.78,113303408.0
6a932b5bcd944524379eddf0,BAJRANG MANOHAR SONWANE,Lok Sabha,Maharashtra,BEED,Nationalist Congress Party – Sharadchandra Pawar,0,Graduate,"Rs 28,92,78,459 ~ 28 Crore+",289278459.0,"Rs 7,75,15,217 ~ 7 Crore+",77515217.0,165899107.19,37977152.0,22.89,20,80,20.0,127921955.19
6a932b5ecd944524379ee20c,Dr. Sudhanshu Trivedi (2024-30),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,33646948.0,22.89,14,39,26.42,113353052.0
6a932b5bcd944524379edfc7,VISHWESHWAR HEGDE KAGERI,Lok Sabha,Karnataka,UTTARA KANNADA,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,33350000.0,22.69,30,113,20.98,113650000.0
6a932b5ecd944524379ee2b8,Shri Yerram Venkata Subba Reddy (2024-30),Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147000000.0,33232213.0,22.61,38,104,26.76,113767787.0
6a932b5bcd944524379edf9a,SUDHA R,Lok Sabha,Tamil Nadu,MAYILADUTHURAI,Sitting / Incumbent Member,0,Graduate,"Rs 3,50,00,000 ~ 3.5 Crore+",35000000.0,"Rs 25,00,000 ~ 25 Lacs+",2500000.0,147332315.11,33193145.0,22.53,22,127,14.77,114139170.11
6a932b5bcd944524379ede62,Giriraj Singh,Lok Sabha,Bihar,BEGUSARAI,BJP,3,Graduate,"Rs 14,31,69,297 ~ 14 Crore+",143169297.0,"Rs 90,00,000 ~ 90 Lacs+",9000000.0,147000000.0,32994877.0,22.45,17,50,25.37,114005123.0
6a932b5bcd944524379edeac,KRITI DEVI DEBBARMAN,Lok Sabha,Tripura,TRIPURA EAST,BJP,0,Graduate,"Rs 4,99,23,347 ~ 4 Crore+",49923347.0,Rs 0 ~,0.0,147000000.0,32934783.0,22.4,13,29,30.95,114065217.0
